word,video_id,split,bbox,frame_start,frame_end,video_path,frames,duration_sec
soup,53431,val,"[61, 15, 220, 192]",1,-1,/content/videos_25fps/53431.mp4,43,1.72
soup,53434,train,"[184, 52, 544, 400]",1,-1,/content/videos_25fps/53434.mp4,70,2.8
spain,53552,val,"[79, 21, 220, 192]",1,-1,/content/videos_25fps/53552.mp4,53,2.12
spain,53544,train,"[67, 0, 244, 240]",1,-1,/content/videos_25fps/53544.mp4,70,2.8
spain,53545,train,"[632, 56, 1480, 1080]",1,-1,/content/videos_25fps/53545.mp4,36,1.44
spain,53546,train,"[533, 99, 1418, 1080]",1,-1,/content/videos_25fps/53546.mp4,31,1.24
spain,53547,train,"[581, 102, 1422, 1078]",1,-1,/content/videos_25fps/53547.mp4,30,1.2
spain,53548,train,"[86, 0, 551, 480]",1,-1,/content/videos_25fps/53548.mp4,76,3.04
spray,54080,train,"[81, 17, 216, 192]",1,-1,/content/videos_25fps/54080.mp4,58,2.32
spray,54081,val,"[61, 15, 215, 192]",1,-1,/content/videos_25fps/54081.mp4,73,2.92
spray,54082,train,"[40, 11, 221, 192]",1,-1,/content/videos_25fps/54082.mp4,72,2.88
spray,54083,train,"[90, 16, 210, 192]",1,-1,/content/videos_25fps/54083.mp4,44,1.76
spray,54074,train,"[48, 0, 280, 240]",1,-1,/content/videos_25fps/54074.mp4,65,2.6
spray,54087,val,"[199, 54, 573, 400]",1,-1,/content/videos_25fps/54087.mp4,83,3.32
spray,54076,test,"[387, 68, 1610, 1080]",1,-1,/content/videos_25fps/54076.mp4,36,1.44
spray,54077,test,"[154, 0, 531, 480]",1,-1,/content/videos_25fps/54077.mp4,71,2.84
squirrel,54213,train,"[176, 57, 535, 400]",1,-1,/content/videos_25fps/54213.mp4,79,3.16
squirrel,66551,val,"[188, 17, 457, 370]",1,-1,/content/videos_25fps/66551.mp4,74,2.96
squirrel,54205,train,"[60, 7, 261, 240]",1,-1,/content/videos_25fps/54205.mp4,88,3.52
squirrel,54206,train,"[560, 144, 1451, 1080]",1,-1,/content/videos_25fps/54206.mp4,39,1.56
squirrel,54207,train,"[119, 0, 520, 480]",1,-1,/content/videos_25fps/54207.mp4,74,2.96
squirrel,54209,test,"[80, 13, 213, 192]",1,-1,/content/videos_25fps/54209.mp4,43,1.72
stomach,54886,train,"[202, 49, 566, 400]",1,-1,/content/videos_25fps/54886.mp4,89,3.56
stomach,66560,val,"[199, 30, 474, 370]",1,-1,/content/videos_25fps/66560.mp4,50,2.0
stomach,54878,train,"[42, 9, 240, 240]",1,-1,/content/videos_25fps/54878.mp4,55,2.2
stomach,54879,train,"[713, 137, 1547, 1065]",1,-1,/content/videos_25fps/54879.mp4,29,1.16
stomach,54880,train,"[103, 0, 565, 480]",1,-1,/content/videos_25fps/54880.mp4,56,2.24
stomach,54882,test,"[68, 14, 214, 192]",1,-1,/content/videos_25fps/54882.mp4,61,2.44
stomach,54883,test,"[60, 13, 211, 192]",1,-1,/content/videos_25fps/54883.mp4,52,2.08
story,55003,train,"[200, 54, 562, 400]",1,-1,/content/videos_25fps/55003.mp4,62,2.48
story,66561,val,"[177, 17, 467, 370]",1,-1,/content/videos_25fps/66561.mp4,76,3.04
story,66562,train,"[170, 18, 473, 370]",1,-1,/content/videos_25fps/66562.mp4,64,2.56
story,54995,train,"[148, 0, 598, 480]",1,-1,/content/videos_25fps/54995.mp4,85,3.4
story,54998,val,"[49, 0, 225, 192]",1,-1,/content/videos_25fps/54998.mp4,49,1.96
story,54999,test,"[65, 12, 240, 192]",1,-1,/content/videos_25fps/54999.mp4,43,1.72
story,55000,test,"[52, 9, 221, 192]",1,-1,/content/videos_25fps/55000.mp4,56,2.24
strange,69491,train,"[325, 36, 893, 720]",1,-1,/content/videos_25fps/69491.mp4,78,3.12
strange,55077,train,"[158, 51, 518, 400]",1,-1,/content/videos_25fps/55077.mp4,74,2.96
strange,66564,val,"[162, 25, 456, 370]",1,-1,/content/videos_25fps/66564.mp4,54,2.16
strange,55070,train,"[62, 4, 249, 240]",1,-1,/content/videos_25fps/55070.mp4,75,3.0
strange,55071,train,"[402, 55, 804, 720]",1,-1,/content/videos_25fps/55071.mp4,59,2.36
strange,55072,train,"[85, 0, 533, 480]",1,-1,/content/videos_25fps/55072.mp4,65,2.6
strange,55074,test,"[70, 26, 205, 192]",1,-1,/content/videos_25fps/55074.mp4,39,1.56
street,55157,train,"[201, 50, 559, 400]",1,-1,/content/videos_25fps/55157.mp4,82,3.28
street,66569,val,"[156, 23, 462, 370]",1,-1,/content/videos_25fps/66569.mp4,65,2.6
street,55150,train,"[48, 0, 276, 240]",1,-1,/content/videos_25fps/55150.mp4,88,3.52
street,55151,train,"[410, 56, 820, 720]",1,-1,/content/videos_25fps/55151.mp4,57,2.28
street,55152,train,"[148, 0, 571, 480]",1,-1,/content/videos_25fps/55152.mp4,76,3.04
street,55154,test,"[80, 4, 232, 192]",1,-1,/content/videos_25fps/55154.mp4,29,1.16
stress,55184,train,"[195, 55, 558, 400]",1,-1,/content/videos_25fps/55184.mp4,84,3.36
stress,66570,val,"[207, 9, 479, 370]",1,-1,/content/videos_25fps/66570.mp4,65,2.6
stress,55176,train,"[693, 62, 1699, 1080]",1,-1,/content/videos_25fps/55176.mp4,40,1.6
stress,55177,train,"[776, 62, 1811, 1080]",1,-1,/content/videos_25fps/55177.mp4,40,1.6
stress,55178,train,"[677, 68, 1618, 1077]",1,-1,/content/videos_25fps/55178.mp4,40,1.6
stress,55179,val,"[134, 0, 524, 480]",1,-1,/content/videos_25fps/55179.mp4,76,3.04
stress,55181,test,"[58, 8, 210, 192]",1,-1,/content/videos_25fps/55181.mp4,51,2.04
stress,55182,train,"[55, 6, 202, 192]",1,-1,/content/videos_25fps/55182.mp4,42,1.68
strict,55206,train,"[190, 54, 557, 400]",1,-1,/content/videos_25fps/55206.mp4,78,3.12
strict,66571,val,"[174, 30, 478, 370]",1,-1,/content/videos_25fps/66571.mp4,48,1.92
strict,55198,train,"[65, 6, 247, 240]",1,-1,/content/videos_25fps/55198.mp4,61,2.44
strict,55199,train,"[404, 55, 807, 720]",1,-1,/content/videos_25fps/55199.mp4,64,2.56
strict,55200,train,"[142, 0, 510, 480]",1,-1,/content/videos_25fps/55200.mp4,73,2.92
strict,55202,test,"[61, 10, 221, 192]",1,-1,/content/videos_25fps/55202.mp4,33,1.32
strong,69493,train,"[316, 33, 1000, 720]",1,-1,/content/videos_25fps/69493.mp4,71,2.84
strong,66572,train,"[87, 22, 585, 370]",1,-1,/content/videos_25fps/66572.mp4,53,2.12
strong,55276,train,"[223, 15, 546, 414]",1,-1,/content/videos_25fps/55276.mp4,63,2.52
strong,55286,train,"[183, 54, 569, 400]",1,-1,/content/videos_25fps/55286.mp4,65,2.6
strong,55277,train,"[718, 84, 1575, 1080]",1,-1,/content/videos_25fps/55277.mp4,39,1.56
strong,55278,val,"[739, 87, 1529, 1080]",1,-1,/content/videos_25fps/55278.mp4,46,1.84
strong,55279,test,"[155, 0, 560, 480]",1,-1,/content/videos_25fps/55279.mp4,71,2.84
strong,55283,train,"[71, 13, 227, 192]",1,-1,/content/videos_25fps/55283.mp4,28,1.12
sugar,55658,val,"[60, 1, 266, 240]",1,-1,/content/videos_25fps/55658.mp4,95,3.8
sugar,55668,train,"[198, 52, 538, 400]",1,-1,/content/videos_25fps/55668.mp4,65,2.6
sugar,55659,train,"[426, 60, 807, 720]",1,-1,/content/videos_25fps/55659.mp4,51,2.04
sugar,55660,train,"[732, 50, 1609, 1077]",1,-1,/content/videos_25fps/55660.mp4,28,1.12
sugar,55661,train,"[148, 0, 508, 480]",1,-1,/content/videos_25fps/55661.mp4,66,2.64
sugar,55663,test,"[69, 11, 207, 192]",1,-1,/content/videos_25fps/55663.mp4,32,1.28
sugar,55664,test,"[70, 9, 211, 192]",1,-1,/content/videos_25fps/55664.mp4,36,1.44
summer,69495,train,"[270, 25, 937, 720]",1,-1,/content/videos_25fps/69495.mp4,66,2.64
summer,55738,train,"[195, 33, 495, 400]",1,-1,/content/videos_25fps/55738.mp4,71,2.84
summer,66579,val,"[139, 23, 459, 370]",1,-1,/content/videos_25fps/66579.mp4,63,2.52
summer,55731,train,"[416, 58, 809, 720]",1,-1,/content/videos_25fps/55731.mp4,50,2.0
summer,55732,train,"[645, 69, 1645, 1074]",1,-1,/content/videos_25fps/55732.mp4,30,1.2
summer,55733,train,"[90, 0, 519, 480]",1,-1,/content/videos_25fps/55733.mp4,58,2.32
summer,55735,test,"[59, 9, 228, 192]",1,-1,/content/videos_25fps/55735.mp4,39,1.56
suspect,56167,train,"[216, 36, 483, 400]",1,-1,/content/videos_25fps/56167.mp4,74,2.96
suspect,56158,train,"[75, 4, 227, 180]",1,-1,/content/videos_25fps/56158.mp4,170,6.8
suspect,56159,train,"[54, 15, 246, 240]",1,-1,/content/videos_25fps/56159.mp4,92,3.68
suspect,56160,train,"[566, 52, 1609, 1065]",1,-1,/content/videos_25fps/56160.mp4,31,1.24
suspect,56161,val,"[116, 39, 518, 480]",1,-1,/content/videos_25fps/56161.mp4,115,4.6
suspect,56163,test,"[50, 10, 218, 192]",1,-1,/content/videos_25fps/56163.mp4,28,1.12
sweetheart,56305,train,"[230, 38, 526, 400]",1,-1,/content/videos_25fps/56305.mp4,73,2.92
sweetheart,56295,train,"[52, 5, 279, 240]",1,-1,/content/videos_25fps/56295.mp4,68,2.72
sweetheart,56296,train,"[421, 70, 906, 720]",1,-1,/content/videos_25fps/56296.mp4,82,3.28
sweetheart,56297,train,"[202, 20, 806, 718]",1,-1,/content/videos_25fps/56297.mp4,56,2.24
sweetheart,56298,val,"[132, 0, 579, 480]",1,-1,/content/videos_25fps/56298.mp4,103,4.12
sweetheart,56300,test,"[88, 19, 238, 192]",1,-1,/content/videos_25fps/56300.mp4,51,2.04
tease,57139,train,"[66, 28, 213, 192]",1,-1,/content/videos_25fps/57139.mp4,48,1.92
tease,57141,train,"[248, 54, 510, 400]",1,-1,/content/videos_25fps/57141.mp4,89,3.56
tease,57132,train,"[95, 26, 228, 240]",1,-1,/content/videos_25fps/57132.mp4,48,1.92
tease,57133,train,"[679, 144, 1430, 1080]",1,-1,/content/videos_25fps/57133.mp4,28,1.12
tease,57134,train,"[144, 0, 513, 480]",1,-1,/content/videos_25fps/57134.mp4,69,2.76
tease,57136,test,"[73, 23, 201, 192]",1,-1,/content/videos_25fps/57136.mp4,54,2.16
tease,57137,test,"[79, 21, 208, 192]",1,-1,/content/videos_25fps/57137.mp4,56,2.24
tease,57138,train,"[73, 21, 212, 192]",1,-1,/content/videos_25fps/57138.mp4,51,2.04
that,57677,train,"[21, 11, 224, 192]",1,-1,/content/videos_25fps/57677.mp4,28,1.12
that,66599,train,"[78, 31, 464, 370]",1,-1,/content/videos_25fps/66599.mp4,67,2.68
that,57670,train,"[59, 15, 242, 240]",1,-1,/content/videos_25fps/57670.mp4,103,4.12
that,57671,val,"[394, 50, 806, 720]",1,-1,/content/videos_25fps/57671.mp4,52,2.08
themselves,57765,train,"[76, 16, 205, 192]",1,-1,/content/videos_25fps/57765.mp4,35,1.4
themselves,57768,train,"[183, 53, 541, 400]",1,-1,/content/videos_25fps/57768.mp4,63,2.52
themselves,57758,train,"[317, 39, 1663, 1080]",1,-1,/content/videos_25fps/57758.mp4,35,1.4
themselves,57759,train,"[141, 0, 529, 480]",1,-1,/content/videos_25fps/57759.mp4,58,2.32
themselves,57762,test,"[85, 13, 218, 192]",1,-1,/content/videos_25fps/57762.mp4,26,1.04
themselves,57763,test,"[46, 12, 228, 192]",1,-1,/content/videos_25fps/57763.mp4,39,1.56
themselves,57764,train,"[75, 13, 220, 192]",1,-1,/content/videos_25fps/57764.mp4,45,1.8
therapy,57807,train,"[99, 23, 203, 192]",1,-1,/content/videos_25fps/57807.mp4,38,1.52
therapy,66605,train,"[156, 33, 471, 370]",1,-1,/content/videos_25fps/66605.mp4,72,2.88
therapy,57802,train,"[697, 43, 1665, 1080]",1,-1,/content/videos_25fps/57802.mp4,32,1.28
therapy,57803,val,"[641, 50, 1601, 1080]",1,-1,/content/videos_25fps/57803.mp4,32,1.28
therapy,57804,test,"[154, 0, 537, 480]",1,-1,/content/videos_25fps/57804.mp4,72,2.88
therapy,57806,train,"[98, 23, 201, 192]",1,-1,/content/videos_25fps/57806.mp4,34,1.36
thirsty,69506,train,"[375, 41, 934, 720]",1,-1,/content/videos_25fps/69506.mp4,76,3.04
thirsty,58031,train,"[181, 52, 522, 400]",1,-1,/content/videos_25fps/58031.mp4,71,2.84
thirsty,66615,val,"[177, 34, 455, 370]",1,-1,/content/videos_25fps/66615.mp4,60,2.4
thirsty,58024,train,"[69, 11, 236, 240]",1,-1,/content/videos_25fps/58024.mp4,64,2.56
thirsty,58025,train,"[464, 65, 855, 720]",1,-1,/content/videos_25fps/58025.mp4,74,2.96
thirsty,58026,train,"[368, 12, 795, 477]",1,-1,/content/videos_25fps/58026.mp4,66,2.64
thirsty,58027,val,"[150, 0, 530, 480]",1,-1,/content/videos_25fps/58027.mp4,66,2.64
thirsty,58029,test,"[78, 20, 200, 192]",1,-1,/content/videos_25fps/58029.mp4,58,2.32
ticket,58387,val,"[49, 0, 277, 240]",1,-1,/content/videos_25fps/58387.mp4,78,3.12
ticket,58397,train,"[192, 61, 568, 400]",1,-1,/content/videos_25fps/58397.mp4,82,3.28
ticket,58388,train,"[407, 56, 826, 720]",1,-1,/content/videos_25fps/58388.mp4,74,2.96
ticket,58389,train,"[142, 0, 576, 480]",1,-1,/content/videos_25fps/58389.mp4,63,2.52
ticket,58392,test,"[91, 22, 219, 192]",1,-1,/content/videos_25fps/58392.mp4,38,1.52
ticket,58393,test,"[78, 21, 220, 192]",1,-1,/content/videos_25fps/58393.mp4,41,1.64
top,58944,val,"[162, 49, 540, 400]",1,-1,/content/videos_25fps/58944.mp4,63,2.52
top,66658,train,"[136, 34, 471, 370]",1,-1,/content/videos_25fps/66658.mp4,68,2.72
top,58935,train,"[71, 14, 240, 240]",1,-1,/content/videos_25fps/58935.mp4,50,2.0
top,58936,train,"[717, 39, 1605, 1080]",1,-1,/content/videos_25fps/58936.mp4,44,1.76
top,58937,train,"[146, 0, 595, 480]",1,-1,/content/videos_25fps/58937.mp4,58,2.32
top,58940,test,"[48, 23, 202, 192]",1,-1,/content/videos_25fps/58940.mp4,41,1.64
tuesday,59909,train,"[82, 14, 224, 192]",1,-1,/content/videos_25fps/59909.mp4,30,1.2
tuesday,59910,val,"[68, 20, 213, 192]",1,-1,/content/videos_25fps/59910.mp4,59,2.36
tuesday,59913,train,"[180, 52, 562, 400]",1,-1,/content/videos_25fps/59913.mp4,83,3.32
tuesday,59903,train,"[57, 0, 277, 240]",1,-1,/content/videos_25fps/59903.mp4,67,2.68
tuesday,59904,val,"[399, 52, 809, 720]",1,-1,/content/videos_25fps/59904.mp4,73,2.92
tuesday,59905,test,"[522, 0, 1360, 1080]",1,-1,/content/videos_25fps/59905.mp4,48,1.92
tuesday,59906,test,"[148, 0, 530, 480]",1,-1,/content/videos_25fps/59906.mp4,68,2.72
turkey,59953,train,"[598, 91, 1564, 1079]",1,-1,/content/videos_25fps/59953.mp4,48,1.92
turkey,59954,train,"[590, 83, 1562, 1080]",1,-1,/content/videos_25fps/59954.mp4,52,2.08
turkey,59956,train,"[67, 0, 538, 480]",1,-1,/content/videos_25fps/59956.mp4,72,2.88
turkey,59959,train,"[59, 15, 214, 192]",1,-1,/content/videos_25fps/59959.mp4,43,1.72
turkey,66683,train,"[138, 35, 459, 370]",1,-1,/content/videos_25fps/66683.mp4,56,2.24
turkey,59966,test,"[179, 54, 559, 400]",1,-1,/content/videos_25fps/59966.mp4,61,2.44
turkey,59952,train,"[377, 59, 814, 720]",1,-1,/content/videos_25fps/59952.mp4,47,1.88
university,60768,train,"[171, 46, 541, 400]",1,-1,/content/videos_25fps/60768.mp4,84,3.36
university,66707,val,"[204, 29, 485, 370]",1,-1,/content/videos_25fps/66707.mp4,50,2.0
university,60760,train,"[26, 0, 254, 240]",1,-1,/content/videos_25fps/60760.mp4,105,4.2
university,60761,train,"[415, 68, 872, 720]",1,-1,/content/videos_25fps/60761.mp4,85,3.4
university,60762,train,"[361, 63, 1009, 720]",1,-1,/content/videos_25fps/60762.mp4,45,1.8
university,60763,val,"[89, 0, 522, 480]",1,-1,/content/videos_25fps/60763.mp4,63,2.52
university,60765,test,"[73, 5, 220, 192]",1,-1,/content/videos_25fps/60765.mp4,37,1.48
until,66708,val,"[190, 29, 494, 370]",1,-1,/content/videos_25fps/66708.mp4,53,2.12
until,60860,train,"[168, 54, 540, 400]",1,-1,/content/videos_25fps/60860.mp4,78,3.12
until,60851,train,"[48, 0, 270, 240]",1,-1,/content/videos_25fps/60851.mp4,74,2.96
until,60852,train,"[426, 62, 823, 720]",1,-1,/content/videos_25fps/60852.mp4,52,2.08
until,60853,train,"[578, 50, 1588, 1073]",1,-1,/content/videos_25fps/60853.mp4,36,1.44
until,60854,val,"[64, 0, 527, 480]",1,-1,/content/videos_25fps/60854.mp4,68,2.72
until,60856,test,"[64, 9, 206, 192]",1,-1,/content/videos_25fps/60856.mp4,28,1.12
watch,62458,test,"[200, 55, 557, 400]",1,-1,/content/videos_25fps/62458.mp4,83,3.32
watch,62440,val,"[725, 79, 1557, 1079]",1,-1,/content/videos_25fps/62440.mp4,40,1.6
watch,62443,train,"[710, 80, 1576, 1080]",1,-1,/content/videos_25fps/62443.mp4,43,1.72
watch,62444,train,"[132, 0, 541, 480]",1,-1,/content/videos_25fps/62444.mp4,73,2.92
watch,62445,train,"[125, 0, 526, 480]",1,-1,/content/videos_25fps/62445.mp4,90,3.6
watch,62439,train,"[436, 55, 831, 720]",1,-1,/content/videos_25fps/62439.mp4,73,2.92
watch,62452,train,"[78, 18, 218, 192]",1,-1,/content/videos_25fps/62452.mp4,25,1.0
watch,62453,train,"[69, 13, 206, 192]",1,-1,/content/videos_25fps/62453.mp4,40,1.6
weak,62593,train,"[188, 54, 542, 400]",1,-1,/content/videos_25fps/62593.mp4,68,2.72
weak,62585,train,"[65, 31, 255, 240]",1,-1,/content/videos_25fps/62585.mp4,90,3.6
weak,62586,train,"[389, 56, 813, 720]",1,-1,/content/videos_25fps/62586.mp4,83,3.32
weak,62587,train,"[330, 26, 765, 480]",1,-1,/content/videos_25fps/62587.mp4,84,3.36
weak,62588,train,"[132, 0, 521, 480]",1,-1,/content/videos_25fps/62588.mp4,72,2.88
weak,62590,test,"[62, 12, 216, 192]",1,-1,/content/videos_25fps/62590.mp4,37,1.48
weak,62591,test,"[68, 13, 215, 192]",1,-1,/content/videos_25fps/62591.mp4,32,1.28
wedding,62697,train,"[142, 57, 623, 400]",1,-1,/content/videos_25fps/62697.mp4,68,2.72
wedding,66757,val,"[161, 27, 598, 370]",1,-1,/content/videos_25fps/66757.mp4,54,2.16
wedding,62689,train,"[29, 0, 301, 240]",1,-1,/content/videos_25fps/62689.mp4,85,3.4
wedding,62690,train,"[361, 71, 904, 720]",1,-1,/content/videos_25fps/62690.mp4,53,2.12
wedding,62691,train,"[406, 26, 1059, 720]",1,-1,/content/videos_25fps/62691.mp4,43,1.72
wedding,62692,val,"[72, 0, 570, 480]",1,-1,/content/videos_25fps/62692.mp4,65,2.6
wedding,62694,test,"[57, 15, 238, 192]",1,-1,/content/videos_25fps/62694.mp4,43,1.72
will,69536,train,"[597, 68, 1359, 1075]",1,-1,/content/videos_25fps/69536.mp4,74,2.96
will,63364,train,"[68, 7, 220, 192]",1,-1,/content/videos_25fps/63364.mp4,22,0.88
will,63374,test,"[187, 52, 543, 400]",1,-1,/content/videos_25fps/63374.mp4,72,2.88
will,63360,train,"[100, 0, 519, 480]",1,-1,/content/videos_25fps/63360.mp4,70,2.8
wind,63410,train,"[139, 55, 631, 400]",1,-1,/content/videos_25fps/63410.mp4,101,4.04
wind,66790,val,"[124, 0, 555, 370]",1,-1,/content/videos_25fps/66790.mp4,66,2.64
wind,63402,train,"[57, 10, 266, 180]",1,-1,/content/videos_25fps/63402.mp4,130,5.2
wind,63403,train,"[355, 64, 962, 720]",1,-1,/content/videos_25fps/63403.mp4,58,2.32
wind,63404,train,"[513, 54, 1755, 1080]",1,-1,/content/videos_25fps/63404.mp4,34,1.36
wind,63405,train,"[55, 9, 604, 480]",1,-1,/content/videos_25fps/63405.mp4,73,2.92
wind,63407,test,"[53, 21, 259, 192]",1,-1,/content/videos_25fps/63407.mp4,60,2.4
wind,63408,test,"[50, 12, 268, 192]",1,-1,/content/videos_25fps/63408.mp4,87,3.48
world,63836,train,"[60, 8, 219, 192]",1,-1,/content/videos_25fps/63836.mp4,62,2.48
world,63837,train,"[69, 23, 203, 192]",1,-1,/content/videos_25fps/63837.mp4,51,2.04
world,66807,train,"[180, 32, 482, 370]",1,-1,/content/videos_25fps/66807.mp4,94,3.76
world,63841,val,"[239, 37, 511, 400]",1,-1,/content/videos_25fps/63841.mp4,82,3.28
world,63831,test,"[87, 10, 256, 180]",1,-1,/content/videos_25fps/63831.mp4,103,4.12
world,63832,test,"[33, 0, 292, 240]",1,-1,/content/videos_25fps/63832.mp4,94,3.76
worry,63879,val,"[61, 2, 241, 192]",1,-1,/content/videos_25fps/63879.mp4,53,2.12
worry,66810,train,"[148, 24, 552, 370]",1,-1,/content/videos_25fps/66810.mp4,72,2.88
worry,63873,val,"[14, 0, 306, 240]",1,-1,/content/videos_25fps/63873.mp4,103,4.12
worry,63875,test,"[509, 55, 1673, 1080]",1,-1,/content/videos_25fps/63875.mp4,38,1.52
worry,63876,test,"[84, 8, 579, 480]",1,-1,/content/videos_25fps/63876.mp4,73,2.92
wow,63948,train,"[69, 31, 230, 240]",1,-1,/content/videos_25fps/63948.mp4,91,3.64
wow,63968,val,"[219, 37, 487, 400]",1,-1,/content/videos_25fps/63968.mp4,68,2.72
wow,63949,train,"[369, 55, 809, 720]",1,-1,/content/videos_25fps/63949.mp4,49,1.96
wow,63951,train,"[661, 90, 1445, 1080]",1,-1,/content/videos_25fps/63951.mp4,41,1.64
wow,63953,train,"[638, 71, 1486, 1074]",1,-1,/content/videos_25fps/63953.mp4,35,1.4
wow,63955,train,"[740, 143, 1556, 1080]",1,-1,/content/videos_25fps/63955.mp4,31,1.24
wow,63958,val,"[126, 8, 520, 480]",1,-1,/content/videos_25fps/63958.mp4,65,2.6
wow,63962,test,"[79, 17, 215, 192]",1,-1,/content/videos_25fps/63962.mp4,53,2.12
wow,63964,train,"[71, 19, 213, 192]",1,-1,/content/videos_25fps/63964.mp4,53,2.12
young,64419,val,"[173, 51, 566, 400]",1,-1,/content/videos_25fps/64419.mp4,57,2.28
young,64411,train,"[19, 0, 297, 240]",1,-1,/content/videos_25fps/64411.mp4,75,3.0
young,64413,train,"[793, 55, 1842, 1080]",1,-1,/content/videos_25fps/64413.mp4,44,1.76
young,64414,train,"[88, 6, 603, 480]",1,-1,/content/videos_25fps/64414.mp4,60,2.4
young,64416,test,"[62, 8, 229, 192]",1,-1,/content/videos_25fps/64416.mp4,42,1.68
add,69205,test,"[240, 18, 991, 720]",1,-1,/content/videos_25fps/69205.mp4,71,2.84
add,65018,train,"[166, 32, 484, 370]",1,-1,/content/videos_25fps/65018.mp4,76,3.04
add,00967,train,"[76, 15, 202, 192]",1,-1,/content/videos_25fps/00967.mp4,24,0.96
add,00961,val,"[38, 0, 309, 240]",1,-1,/content/videos_25fps/00961.mp4,114,4.56
add,00973,test,"[229, 38, 510, 400]",1,-1,/content/videos_25fps/00973.mp4,86,3.44
add,00962,train,"[367, 45, 1768, 1080]",1,-1,/content/videos_25fps/00962.mp4,38,1.52
add,00963,train,"[436, 44, 1673, 1080]",1,-1,/content/videos_25fps/00963.mp4,39,1.56
add,00964,train,"[301, 49, 1580, 1080]",1,-1,/content/videos_25fps/00964.mp4,41,1.64
add,00965,train,"[90, 21, 531, 480]",1,-1,/content/videos_25fps/00965.mp4,105,4.2
airplane,01730,train,"[42, 2, 234, 192]",1,-1,/content/videos_25fps/01730.mp4,83,3.32
airplane,65038,val,"[164, 14, 467, 370]",1,-1,/content/videos_25fps/65038.mp4,61,2.44
airplane,01724,train,"[39, 11, 261, 240]",1,-1,/content/videos_25fps/01724.mp4,86,3.44
airplane,01734,train,"[165, 49, 554, 400]",1,-1,/content/videos_25fps/01734.mp4,82,3.28
airplane,01726,train,"[605, 21, 1721, 1076]",1,-1,/content/videos_25fps/01726.mp4,42,1.68
airplane,01727,train,"[101, 23, 503, 480]",1,-1,/content/videos_25fps/01727.mp4,99,3.96
airplane,01729,val,"[53, 6, 222, 192]",1,-1,/content/videos_25fps/01729.mp4,33,1.32
already,02168,train,"[221, 36, 505, 400]",1,-1,/content/videos_25fps/02168.mp4,91,3.64
already,02159,val,"[52, 5, 258, 240]",1,-1,/content/videos_25fps/02159.mp4,72,2.88
already,02160,train,"[65, 3, 268, 240]",1,-1,/content/videos_25fps/02160.mp4,92,3.68
already,02161,test,"[708, 140, 1593, 1080]",1,-1,/content/videos_25fps/02161.mp4,32,1.28
already,02162,train,"[723, 144, 1655, 1080]",1,-1,/content/videos_25fps/02162.mp4,31,1.24
already,02163,train,"[73, 23, 575, 480]",1,-1,/content/videos_25fps/02163.mp4,84,3.36
already,02165,train,"[63, 21, 213, 192]",1,-1,/content/videos_25fps/02165.mp4,54,2.16
already,02166,val,"[74, 13, 227, 192]",1,-1,/content/videos_25fps/02166.mp4,26,1.04
also,69207,train,"[503, 83, 1321, 1080]",1,-1,/content/videos_25fps/69207.mp4,63,2.52
also,65059,train,"[193, 41, 478, 370]",1,-1,/content/videos_25fps/65059.mp4,52,2.08
also,02174,test,"[71, 0, 230, 240]",1,-1,/content/videos_25fps/02174.mp4,67,2.68
also,02175,val,"[122, 20, 513, 480]",1,-1,/content/videos_25fps/02175.mp4,97,3.88
also,02177,train,"[70, 11, 209, 192]",1,-1,/content/videos_25fps/02177.mp4,32,1.28
also,02178,train,"[65, 11, 211, 192]",1,-1,/content/videos_25fps/02178.mp4,44,1.76
also,02181,val,"[202, 48, 551, 400]",1,-1,/content/videos_25fps/02181.mp4,80,3.2
analyze,65066,train,"[165, 4, 492, 370]",1,-1,/content/videos_25fps/65066.mp4,60,2.4
analyze,02483,val,"[183, 45, 556, 400]",1,-1,/content/videos_25fps/02483.mp4,74,2.96
analyze,02474,train,"[4, 0, 320, 180]",1,-1,/content/videos_25fps/02474.mp4,96,3.84
analyze,02475,test,"[58, 0, 252, 240]",1,-1,/content/videos_25fps/02475.mp4,77,3.08
analyze,02476,train,"[33, 0, 289, 240]",1,-1,/content/videos_25fps/02476.mp4,74,2.96
analyze,02477,train,"[540, 99, 1360, 1080]",1,-1,/content/videos_25fps/02477.mp4,57,2.28
analyze,02478,train,"[93, 30, 605, 480]",1,-1,/content/videos_25fps/02478.mp4,98,3.92
analyze,02480,val,"[69, 8, 229, 192]",1,-1,/content/videos_25fps/02480.mp4,46,1.84
and,02525,train,"[158, 48, 549, 400]",1,-1,/content/videos_25fps/02525.mp4,63,2.52
and,65067,val,"[152, 6, 474, 370]",1,-1,/content/videos_25fps/65067.mp4,71,2.84
and,02518,test,"[46, 0, 263, 240]",1,-1,/content/videos_25fps/02518.mp4,69,2.76
and,02519,train,"[102, 29, 520, 480]",1,-1,/content/videos_25fps/02519.mp4,74,2.96
and,02521,train,"[73, 18, 211, 192]",1,-1,/content/videos_25fps/02521.mp4,49,1.96
angry,02569,train,"[87, 21, 586, 480]",1,-1,/content/videos_25fps/02569.mp4,88,3.52
angry,02572,val,"[71, 11, 237, 192]",1,-1,/content/videos_25fps/02572.mp4,27,1.08
angry,65072,train,"[141, 29, 509, 370]",1,-1,/content/videos_25fps/65072.mp4,76,3.04
